#separator:Comma
#html:true
#guid column:1
#notetype:Cloze
#deck column:4
#tags column:5
#columns:GUID,Text,Back Extra,Deck,Tags
CCS21-bdd7a6d3,"TABLE ROW — Premature Retirement vs Voluntary Retirement: NOTICE row: the premature-retirement rule{{c1::3mo/pay, DISCRETIONARY ('may')}}; the voluntary-retirement rule{{c2::3-mo WRITTEN, MANDATORY}}(+ 15-day certificate-before-notice + 15-day withdrawal-seek).","<b>Table:</b> Notice row with 15-day riders.<br><br><b>Hinglish:</b> Marzi-notice vs laazmi-notice.<br><br><b>Ref:</b> Rule 42(2); Rule 43(1), (6); Rule 42; Rule 43",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_42 Rule_43 Visual_Summary Comparison CCS_Pension::Rule_42 Priority::High
CCS21-e5538c36,TABLE ROW — Premature Retirement vs Voluntary Retirement: ROUNDING + OUTCOME row: the voluntary-retirement rule ={{c1::NO pension clause rounding for 20y (4th proviso)}}; both →{{c2::pension retiring pension}}(+ President-nod withholding; voluntary-retirement exclusions).,<b>Table:</b> Fence + outcome row.<br><br><b>Hinglish:</b> Rounding-band; pension-ek.<br><br><b>Ref:</b> Rule 42; Rule 43; Rule 44; Rule 43(3); Rule 43(7),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_42 Rule_43 Visual_Summary Comparison CCS_Pension::Rule_42 Priority::High
CCS21-adb5acc8,"TABLE ROW — The pension rule's sub-rule (6) slabs: 80–85 →{{c1::20%}}; 85–90 →{{c2::30%}}; 90–95 →{{c3::40%}}; 95–100 →{{c4::50%}}; 100+ →{{c5::100%}}— base{{c6::BASIC pension}}, trigger{{c7::pensioner's OWN age}}, from{{c8::1st of month}}.",<b>Table:</b> 5-slab table + 3 footnotes.<br><br><b>Hinglish:</b> 20-30-40-50-100 basic-apni-umar.<br><br><b>Ref:</b> Rule 44(6),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Additional_Pension Visual_Summary Threshold CCS_Pension::Rule_44 Priority::Critical
CCS21-e1d969d8,"TABLE ROW — Gratuity trio, GATE row: service gratuity{{c1::&lt;10y QS}}; retirement gratuity{{c2::≥5y QS + pension-eligible}}; pension{{c3::≥10y QS}}.",<b>Table:</b> Gate row of trio table.<br><br><b>Hinglish:</b> 10-se-kam / 5-plus / 10-plus.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Gratuity CCS_Pension::Rule_44 Priority::High
CCS21-d5b57b71,"TABLE ROW — Gratuity trio, RATE + CAP row: service{{c1::½-month, UNCAPPED, once}}; retirement{{c2::¼, 16.5×, 25L cap}}; pension{{c3::50%, 9K–125K, monthly}}.",<b>Table:</b> Money row.<br><br><b>Hinglish:</b> Aadha-beseema / chauthai-dohri / aadhi-mahina.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Gratuity CCS_Pension::Rule_44 Priority::Critical
CCS21-0d418557,"TABLE ROW — Gratuity trio, RELATION row: pension + retirement gratuity ={{c1::ADDITION}}; service gratuity ={{c2::SUBSTITUTE for pension (&lt;10y)}}.",<b>Table:</b> Relation row.<br><br><b>Hinglish:</b> Saath vs badal.<br><br><b>Ref:</b> Rule 44; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Visual_Summary Comparison CCS_Pension::Rule_44 Priority::High
CCS21-d316f19c,"TABLE ROW — Death slabs: &lt;1y →{{c1::2×}}; 1–5y →{{c2::6×}}; 5–11y →{{c3::12×}}; 11–20y →{{c4::20×}}; 20y+ →{{c5::½-month × six-monthly, max 33×}}— all on{{c6::emoluments + DA-at-death}}, then{{c7::25L cap}}.","<b>Table:</b> 5-slab table + base/cap footnotes.<br><br><b>Hinglish:</b> 2-6-12-20-33 DA-samet-25L.<br><br><b>Ref:</b> Rule 45(1)(b), (6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Visual_Summary Threshold CCS_Pension::Rule_45 Priority::Critical
CCS21-7880d71b,"TABLE ROW — Death-slab BOUNDARY trap: QS exactly 11 years →{{c1::20×}}(11–military-counting band), NOT 12×; QS exactly 5 years →{{c2::12×}}(5–gratuity band).",<b>Table:</b> Boundary footnote row.<br><br><b>Hinglish:</b> 11-20guna; 5-12guna — seema-pakdo.<br><br><b>Ref:</b> Rule 45(1)(b); Rule 20; Rule 45,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Visual_Summary Exam_Trap CCS_Pension::Rule_45 Priority::High
CCS21-1afd6854,"TABLE ROW — Four gratuity types: service{{c1::the pension rule}}; retirement{{c2::the gratuity rule}}; death{{c3::the gratuity rule}}; residuary{{c4::the gratuity rule}}— interpretation folds (ii)+(iii) as 'the gratuity rule's sub-rule (1) + the gratuity rule's sub-rule (3)' ={{c5::3 definition limbs, 4 live types}}.","<b>Table:</b> 4-type table + definition-reconciliation footnote.<br><br><b>Hinglish:</b> Paribhasha-3, prakaar-4.<br><br><b>Ref:</b> Rule 3(1)(o); Rule 45; Rule 44(2)(3)-(3); Rule 45(1)(a); Rule 45(1)(b); Rule 45(3); Rule 45(1)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_45 Gratuity Visual_Summary CCS_Pension::Rule_45 Priority::High
CCS21-5e69b262,"TABLE ROW — Nomination validity (5 scenarios): first, family + family-nominee →{{c1::VALID (shall)}}; second, no-family + outsider →{{c2::VALID (may)}}; third, family ACQUIRED later →{{c3::WHOLE invalid (the gratuity-nomination rule's sub-rule (5)(a))}}.","<b>Table:</b> Validity rows 1–3.<br><br><b>Hinglish:</b> Parivaar-pakka, bahari-chhoot, aaya-parivaar-gaya-sab.<br><br><b>Ref:</b> Rule 46(2), (5)(a); Rule 46(5)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::High
CCS21-a3563a6a,"TABLE ROW — Nomination validity: fourth, single-member + outsider-alternate →{{c1::ALTERNATE ONLY invalid (the gratuity-nomination rule's sub-rule (5)(b))}}; fifth, MARRIAGE after family-nomination →{{c2::STILL VALID (the gratuity-nomination rule's sub-rule (6))}}.","<b>Table:</b> Validity rows 4–5.<br><br><b>Hinglish:</b> Akela-alternate-gaya; shaadi-asar-nahi.<br><br><b>Ref:</b> Rule 46(5)(b), (6); Rule 46(5)(b); Rule 46(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::High
CCS21-f1529a6f,TABLE ROW — Nomination lifecycle footnote: cancel needs{{c1::WRITING + FRESH nomination (the gratuity-nomination rule's sub-rule (7))}}; nominee-dies-no-alternate →{{c2::FRESH nomination (the gratuity-nomination rule's sub-rule (8))}}; effective{{c3::ON HoO RECEIPT (the gratuity-nomination rule's sub-rule (10))}}; HoO{{c4::5-step custody (the gratuity-nomination rule's sub-rule (9))}}.,<b>Table:</b> Lifecycle footnote row.<br><br><b>Hinglish:</b> Likh-naya; mara-naya; mili-lagu.<br><br><b>Ref:</b> Rule 46(7)-(10); Rule 46(7); Rule 46(8); Rule 46(10); Rule 46(9),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Visual_Summary CCS_Pension::Rule_46 Priority::Medium
CCS21-8b97f159,"TABLE ROW — FP rates summary: ordinary{{c1::30%, 9K–75K}}; enhanced-service{{c2::50% × 10y, no age cap}}; enhanced-postret{{c3::50% × 7y/67-LESSER + authorised-cap + ordinary-floor}}; enhanced band{{c4::9K–125K}}; reversion{{c5::AUTO-ordinary}}.",<b>Table:</b> 5-row rates table.<br><br><b>Hinglish:</b> 30 / 50-10 / 50-7-67 / 9K-125K / khud-30.<br><br><b>Ref:</b> Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Visual_Summary Family_Pension CCS_Pension::Rule_50 Priority::Critical
CCS21-fed5fa6f,"TABLE ROW — FP additional slabs:{{c1::SAME 20/30/40/50/100 ladder as}}but keyed to{{c2::FAMILY pensioner's age}}+{{c3::family-pension no-breach rounding}}+{{c4::family-pension dual caps: 1.25L if either enhanced, 75K if both normal}}.","<b>Table:</b> Mirror-slabs row + fences.<br><br><b>Hinglish:</b> Seedhi-wahi-umar-vidva.<br><br><b>Ref:</b> Rule 50(3), (4), (13); Rule 44(6); Rule 50(4); Rule 50(13)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_Pension Visual_Summary CCS_Pension::Rule_50 Priority::High
CCS21-6d5f4d60,TABLE ROW — FP income tests: widow{{c1::IMMUNE the family-pension rule}}; childless-remarried{{c2::&lt; min+DR the family-pension rule}}; children{{c3::(b)-entry vs (c)-exit opposite (9)}}; proofs{{c4::ITR &gt; employer &gt; self (12)}}; siblings{{c5::WHOLLY-dependent (11)}}.,"<b>Table:</b> 5-row income-tests table.<br><br><b>Hinglish:</b> Vidva-azaad, nihsantan-seema, bacche-ulti, saboot-seedhi, bhai-poorna.<br><br><b>Ref:</b> Rule 50(8), (9), (11), (12); Rule 50(8)(a); Rule 50(8)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Visual_Summary Threshold CCS_Pension::Rule_50 Priority::High
CCS21-152e00c5,TABLE ROW — The calendar rule three stages: S1{{c1::VERIFY service (bills/LPC/April-slip; 2-mo reply; unverifiable=deemed; Secretary-onus; truth-bond) — 8 mo}}; S2{{c2::MAKE GOOD omissions (forfeiture-mo pay lookback)}}; S3{{c3::FORMS + certificate (advise 6-A; 2-mo non-acceptance) — 8 mo}}.,<b>Table:</b> 3-stage timeline table.<br><br><b>Hinglish:</b> Jaanch-kami-form — 8-24-8.<br><br><b>Ref:</b> Rule 57(1)(a)-(c); Rule 57; Rule 24,CCS_Pension_Rules_2021::06_Bhavishya_Calendar_Rules_53_to_57,CCS_Pension Rule_57 Visual_Summary Timeline CCS_Pension::Rule_57 Priority::High
CCS21-85ef8efd,TABLE ROW — Calendar vs Event: clock{{c1::6-mo calendar vs immediate-event}}; ladder-word{{c2::'THE member' vs 'ANY OTHER member'}}; shared proviso{{c3::spouse/family filing → COMMUTATION BARRED till personal 1981 application (2024)}}.,<b>Table:</b> 3-row forms table.<br><br><b>Hinglish:</b> Tareekh-THE vs ghatna-ANY — commutation-ruka.<br><br><b>Ref:</b> Rule 57; Rule 58,CCS_Pension_Rules_2021::06_Bhavishya_Calendar_Rules_53_to_57,CCS_Pension Rule_57 Rule_58 Visual_Summary Form_6A CCS_Pension::Rule_57 Priority::High
CCS21-d000947d,TABLE ROW — Deputation Cases vs Death Deputation: purpose{{c1::RETIREMENT vs DEATH/MISSING}}; Central deput{{c2::BORROWING HoO both}}; State/foreign{{c3::HoO OR CADRE (lending) both}}.,<b>Table:</b> 3-row deputation table.<br><br><b>Hinglish:</b> Retire-maut; lene-wala / dene-wala.<br><br><b>Ref:</b> Rule 64; Rule 78,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_64 Rule_78 Visual_Summary Deputation CCS_Pension::Rule_64 Priority::High
CCS21-278b5f9c,TABLE ROW — Amendments master: 2022{{c1::770(E) 7.10.training/joining ON-publication: 8-rewrite + 5 riders}}; 2024{{c2::410(E) 16.7.forfeiture AFTER-120-days: Form-6-A + foreign-government provisions}}; 2025{{c3::340(E) 22.5.reinstatement ON-publication: the PSU-absorption rule's sub-rule (29)(c) forfeit + Explanation}}.,<b>Table:</b> 3-row amendments table.<br><br><b>Hinglish:</b> Adhikari-form-zabti.<br><br><b>Ref:</b> Three G.S.R.s; Rule 22; Rule 24; Rule 10; Rule 37(29)(c); Rule 25,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 GSR_410_E_2024 GSR_340_E_2025 Visual_Summary Amendment Priority::Critical
CCS21-57a95465,TABLE ROW — Forms routing: death-gratuity claim{{c1::Form 9 (via Format 11)}}; family-pension claim{{c2::Form 10 (via Format 12)}}; PDA-level pensioner-death claim{{c3::Form 12 + DC + Format 9}}; no-FP-eligible →{{c4::Form 6 by gratuity-nominee / 6-A-instead (2024)}}.,"<b>Table:</b> Claimant-routing rows.<br><br><b>Hinglish:</b> 9-gratuity, 10-pension, 12-PDA, 6-nominee.<br><br><b>Ref:</b> Rules 71, 79, 80",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Format Visual_Summary Priority::High
CCS21-9a8f7eb6,TABLE ROW — Forms duality: Form 7{{c1::Part I HoO-build + Part II AO-audit (retirement)}}; Form 11{{c2::same I/II split (death)}}; Form 8{{c3::spouse-request (extended-family entry)}}; Form 13-vs-Format-13{{c4::sanction issues in FORMAT 13 (trap!)}}.,"<b>Table:</b> Duality rows.<br><br><b>Hinglish:</b> 7-retire, 11-maut, 8-arzi, 13-Format.<br><br><b>Ref:</b> Rules 59-63, 74-76, 79",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Form Format Visual_Summary Exam_Trap Priority::High
CCS21-9cc2f92c,TABLE ROW — Formats routing: Format 9{{c1::bank undertaking — folded INTO 6-A (retirement) but STANDALONE (death track)}}; Format 10{{c2::HoO→AO cover (dues-flag + 2024 enclosures 2/3/4)}}.,"<b>Table:</b> Format 9/10 rows.<br><br><b>Hinglish:</b> 9-retire-sama-maut-alag; 10-lifafa.<br><br><b>Ref:</b> Rules 60, 63, 71, 74, 79",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Form_6A Visual_Summary Priority::High
CCS21-6fa651d9,TABLE ROW — Formats trio: Format 11{{c1::INVITES gratuity claimants}}; Format 12{{c2::INVITES pension claimants}}; Format 13{{c3::SANCTIONS pension (unlisted names)}}; Format 8{{c4::INDEMNITY bond (missing)}}.,"<b>Table:</b> qualifying-service/paid-service/State-transfer/proceedings rows.<br><br><b>Hinglish:</b> 11-bulaava, 12-bulaava, 13-manzoori, 8-bandh.<br><br><b>Ref:</b> Rules 71, 79; Rule 11; Rule 12; Rule 13; Rule 8",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Format Visual_Summary Priority::High
CCS21-a3099d3e,"TABLE ROW — Key deadlines (DAYS): 7d{{c1::the death-intimation rule's sub-rule (4)(c) + death-dues DoE}}; 10d{{c2::the retirement-list rule's sub-rule (3), the DoE-dues rule's sub-rule (3), the provisional-pension rule's sub-rule (4)-superannuation, the authorisation rule's sub-rule (3) CPAO}}; 14d{{c3::withholding NDC}}; 15d{{c4::the invalid-pension rule's sub-rule (3), retirement gates, the death-payment rule's sub-rule (1), the authorisation rule's sub-rule (4) PDA}}; 30d{{c5::the invalid-pension rule's sub-rule (4), the invalid-pension rule's sub-rule (7), the assessment rule's sub-rule (2)-other}}; 45d{{c6::the invalid-pension rule's sub-rule (8), the pension-payment rule's sub-rule (1)(b)}}.",<b>Table:</b> Day-chain rows 7→45.<br><br><b>Hinglish:</b> 7-10-14-15-30-45.<br><br><b>Ref:</b> Rule 71(4)(c); Rule 77; Rule 54(3); Rule 55(3); Rule 62(4); Rule 80(3); Rule 33; Rule 68; Rule 39(3); Rule 75(1); Rule 80(4); Rule 43; Rule 39(4); Rule 39(7); Rule 69(2); Rule 39(8); Rule 63(1)(b),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Timeline Visual_Summary Threshold Priority::Critical
CCS21-476140dd,"TABLE ROW — Key deadlines (MONTHS): 1mo{{c1::death-track constant (record-verification/FP-settlement/death-forwarding/payment/pensioner-death/authorisation) + the provisional-pension rule's sub-rule (4)-other + the withholding rule's sub-rule (1)(b)}}; 2mo{{c2::retirement constant (calendar-reply/case-build/forwarding/pension-payment-PPO-advance? no—the pension-payment rule's sub-rule (a) is 2-mo-ADVANCE) + the interest rule's sub-rule (3) + 66 + the withholding rule's sub-rule (1)(a)}}; 3mo{{c3::the compulsory-retirement rule's sub-rule (4), the compassionate-allowance rule's sub-rule (2), 42/voluntary-retirement notice, the authorisation rule's sub-rule (1)-interest, PSU-absorption-option}}.","<b>Table:</b> Month rows 1/2/3.<br><br><b>Hinglish:</b> Maut-1, retire-2, faisla-3.<br><br><b>Ref:</b> Rule 72; Rule 73; Rule 74; Rule 76; Rule 79; Rule 80; Rule 62(4); Rule 68(1)(b); Rule 63(a); Rule 65(3); Rule 68(1)(a); Rule 57; Rule 59; Rule 60; Rule 63; Rule 40(4); Rule 41(2); Rule 80(1); Rule 43; Rule 37",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Timeline Visual_Summary Priority::High
CCS21-f363aef9,"TABLE ROW — Key deadlines (LONG): 4mo{{c1::calendar-case forwarding}}; 6mo{{c2::4-election, leave-counting-entry, compassionate-allowance-window, missing-persons-bar, calendar-filing, provisional-pension-cap, death-payment-run, payment-bar}}; 8mo{{c3::DoE-dues/calendar/withholding/assessment retirement engine}}; 1y{{c4::commercial-employment cooling, DoE-dues/preparation/assessment start, record-verification-audit}}; 2y{{c5::PSU-absorption-return, 66-DoPPW}}; 7y{{c6::the family-pension rule's sub-rule (2)(a)(iii), the missing-persons rule's sub-rule (8)(b)}}; 10y{{c7::the family-pension rule}}; 36mo{{c8::19/military-counting refund}}; 120d{{c9::2024 force}}; 31-Jan{{c10::the verification-timeline rule's sub-rule (5) report}}.","<b>Table:</b> Long-clock rows.<br><br><b>Hinglish:</b> 4-6-8-mahine, saal-dosaal-saat-das, 36-120-31Jan.<br><br><b>Ref:</b> Rule 59; Rule 60; Rule 57; Rule 21; Rule 41; Rule 51; Rule 62; Rule 75; Rule 76; Rule 69; Rule 55; Rule 68; Rule 72; Rule 56; Rule 9; Rule 37; Rule 50(2)(a)(iii); Rule 51(8)(b); Rule 50(2)(a)(ii); Rule 20; Rule 30(5)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Timeline Visual_Summary Threshold Priority::Critical
CCS21-a8f4859d,"FLOW NODE — The proceedings rule, FORK node: appointing authority = President?{{c1::YES → President + UPSC}}/ subordinate + IA&amp;AD?{{c2::→ C&amp;AG, no UPSC}}/ else?{{c3::→ Secretary, no UPSC}}(+ transitional:{{c4::already-with-President stays (OM 10.4.23)}}).",<b>Flow:</b> Determination fork + transitional node.<br><br><b>Hinglish:</b> Niyukti-teen-raah.<br><br><b>Ref:</b> Rule 8(1); OM 10.04.2023; Rule 8,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_08_1 Flowchart CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1
CCS21-a8410434,"FLOW NODE — The proceedings rule, ORDER + APPEAL nodes: part-withholding floor?{{c1::minimum}}→ whose order?{{c2::President → NO appeal}}/{{c3::Secretary/C&amp;AG → appeal TO President + UPSC}}.","<b>Flow:</b> Floor + appeal nodes.<br><br><b>Hinglish:</b> Farsh-appeal mod.<br><br><b>Ref:</b> Rule 8(1), 8(6A); Rule 8; Rule 44",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Rule_08_1 Rule_08_6A Flowchart CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1
CCS21-3f618d6a,"FLOW NODE — The gratuity-nomination rule, ENTRY + SHARE nodes: family?{{c1::YES→'shall' family / NO→'may' outsider}}→ multiple?{{c2::specified shares (the gratuity-nomination rule's sub-rule (3))}}→ alternate?{{c3::prefer family (the gratuity-nomination rule's sub-rule (4))}}.",<b>Flow:</b> Entry/share/alternate nodes.<br><br><b>Hinglish:</b> Parivaar-hissa-alternate.<br><br><b>Ref:</b> Rule 46(2)-(4); Rule 46; Rule 46(3); Rule 46(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Flowchart Nomination CCS_Pension::Rule_46 Priority::High
CCS21-f3011d98,"FLOW NODE — The gratuity-nomination rule, INVALIDITY + EFFECT nodes: family acquired?{{c1::WHOLE invalid}}/ single-member?{{c2::alternate-only invalid}}/ married?{{c3::still valid}}→ effective{{c4::ON HoO receipt}}.","<b>Flow:</b> Invalidity + effect nodes.<br><br><b>Hinglish:</b> Gaya-aadha-raha-lagu.<br><br><b>Ref:</b> Rule 46(5), (6), (10); Rule 46",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Flowchart Nomination CCS_Pension::Rule_46 Priority::High
CCS21-1fe28bea,"FLOW NODE — The gratuity-distribution rule, ROUTE nodes: nominee alive?{{c1::YES→pay}}/ predeceased?{{c2::re-pool to survivors@death-date (double-take possible)}}/ none?{{c3::Group-1?→ALL : Group-2-in-order}}.","<b>Flow:</b> Route nodes.<br><br><b>Hinglish:</b> Nominee-jama-parivaar.<br><br><b>Ref:</b> Rule 47(1), (2); Rule 47",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Flowchart CCS_Pension::Rule_47 Priority::High
CCS21-927521fd,"FLOW NODE — The gratuity-distribution rule, POLICE nodes: murder-charge?{{c1::murder-taint freeze → convict=debar / acquit=restore}}/ NOBODY?{{c2::lapse → succession-cert rescue}}/ retired-undisbursed?{{c3::gratuity-distribution family ladder}}.",<b>Flow:</b> Police nodes (murder-taint/lapse/gratuity-distribution).<br><br><b>Hinglish:</b> Khoon-laavaaris-baatna.<br><br><b>Ref:</b> Rule 47(3); Rule 48; Rule 49; Rule 47,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Rule_48 Rule_49 Flowchart CCS_Pension::Rule_47 Priority::High
