#separator:Comma
#html:true
#guid column:1
#notetype:Basic
#deck column:4
#tags column:5
#columns:GUID,Front,Back,Deck,Tags
CCS21-2ac5e45a,DRILL — The premature-retirement rule notice 'shall' (mandatory) vs voluntary-retirement notice 'may' (optional). True?,<b>Rule:</b> INVERTED — the premature-retirement rule's sub-rule 'may' = DISCRETIONARY; the voluntary-retirement rule's sub-rule 3-month written = MANDATORY. Authority-option vs servant-duty.<br><br><b>Hinglish:</b> 42-marzi-43-laazmi.<br><br><b>Ref:</b> Rule 42(2); Rule 43(1); Rule 42; Rule 43; Rule 42(1),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_42 Rule_43 Exam_Trap CCS_Pension::Rule_42 Priority::High
CCS21-2cee5a32,DRILL — Retrenched PSU absorbee loses Govt pension under the PSU-absorption rule's sub-rule (29)(c). True?,<b>Rule:</b> FALSE — retrenchment = REVIEW ONLY; forfeiture needs DISMISSAL/REMOVAL for subsequent misconduct (2025).<br><br><b>Hinglish:</b> Retrenchment-sirf-review.<br><br><b>Ref:</b> Rule 37(29)(c),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_37_29_c Exam_Trap CCS_Pension::Rule_37 Priority::Critical CCS_Pension::Rule_37_29_c
CCS21-3b6456be,DRILL — The calendar rule ladder ends 'ANY OTHER member'; event ends 'THE member'. True?,<b>Rule:</b> INVERTED — the calendar rule = 'THE member'; the event rule = 'ANY OTHER member'. Keyword swap trap.<br><br><b>Hinglish:</b> 57-THE-58-ANY.<br><br><b>Ref:</b> Rule 57(3); Rule 58(2); Rule 57; Rule 58,CCS_Pension_Rules_2021::06_Bhavishya_Calendar_Rules_53_to_57,CCS_Pension Rule_57 Rule_58 Exam_Trap CCS_Pension::Rule_57 Priority::High
CCS21-1c69c035,DRILL — Unlisted claimant gets sanction in 'Form 13'. True?,<b>Rule:</b> FALSE — sanction issues in FORMAT 13 (the pensioner-death rule's sub-rule ). Form-vs-Format trap inside a number trap.<br><br><b>Hinglish:</b> 13-Format-hai.<br><br><b>Ref:</b> Rule 79(2)(b); Rule 79(2); Rule 79(b),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Form Format Exam_Trap Priority::High
CCS21-16b4a4b5,DRILL — Old 'Form 6' retirement filing still valid post-2024. True?,<b>Rule:</b> FALSE — global Form-6→Form-6-A substitution (G.S.R. 410(E) cl.12); surviving 'Form 6' = ONLY the authorisation-proviso gratuity-nominee claim.<br><br><b>Hinglish:</b> 6-gaya-6-A-aaya.<br><br><b>Ref:</b> G.S.R. 410(E); Rule 80(5),CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Form_6A Exam_Trap Priority::High
CCS21-255e86fb,"DRILL — Other-office verification reply: the calendar rule = 1 month, the FP-settlement rule = 2 months. True?",<b>Rule:</b> INVERTED — the calendar rule (retirement) = 2 MONTHS; the FP-settlement rule (death) = 1 MONTH. Death-track is faster.<br><br><b>Hinglish:</b> Retire-2-maut-1.<br><br><b>Ref:</b> Rule 57(1)(a); Rule 73(2)(b); Rule 57; Rule 73,CCS_Pension_Rules_2021::06_Bhavishya_Calendar_Rules_53_to_57,CCS_Pension Timeline Exam_Trap Priority::Critical
CCS21-d53c3271,"DRILL — DoE reply: superannuation 1 month, others 2 months. True?",<b>Rule:</b> INVERTED — withholding superannuation = 2 MONTHS others = 1 MONTH. Silence = presumed-nil.<br><br><b>Hinglish:</b> superannuation-2-other-1.<br><br><b>Ref:</b> Rule 68(1); Rule 33; Rule 68(1)(a); Rule 68(b); Rule 68(c),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 Exam_Trap CCS_Pension::Rule_68 Priority::High
CCS21-4db11f62,DRILL — Deemed Retirement vs Withholding: interchangeable?,<b>Rule:</b> NO — DEEMED = legal fiction (irrebuttable here: retirement stands); PRESUMED = rebuttable inference (dues can surface via the assessment rule's sub-rule ). Fiction vs inference.<br><br><b>Hinglish:</b> Maana-pakka vs maana-tod.<br><br><b>Ref:</b> Rule 70(2); Rule 68(1)(c); Rule 69(3); Rule 70(3),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Exam_Trap Priority::High
CCS21-c59fbc3e,DRILL — FP cap uses pension DRAWN (after commutation deduction). True?,"<b>Rule:</b> FALSE — cap uses pension AUTHORISED, which INCLUDES commuted portion. Drawn-vs-authorised trap.<br><br><b>Hinglish:</b> Chhat-authorised-commuted-samet.<br><br><b>Ref:</b> Rule 50 Explanation 2; Rule 50 Expl.2",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High
CCS21-a5b60ea7,DRILL — FP rate base: 'emoluments + DA'. True?,"<b>Rule:</b> FALSE — base = PAY (the emoluments rule pay, no DA). DA joins ONLY gratuity math (the gratuity rule's sub-rule ); DR rides separately via the DR rule.<br><br><b>Hinglish:</b> FP-vetan-par-DA-nahi.<br><br><b>Ref:</b> Rule 50(2); Rule 45(6); Rule 31; Rule 52; Rule 50(6)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Emoluments Exam_Trap Priority::High
CCS21-0b6bd100,DRILL — Lapse = forfeiture = debarment. Same?,"<b>Rule:</b> NO — LAPSE (no claimant → Govt, cert-rescue); FORFEITURE (misconduct erases earned right); DEBARMENT (tainted claimant frozen). Three doctrines, three rules.<br><br><b>Hinglish:</b> Laavaaris-zabti-rok-alag.<br><br><b>Ref:</b> Rule 49; Rule 24; Rule 48; Rule 37",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Exam_Trap Priority::High
CCS21-1e2d7c0e,DRILL — PPO = sanction letter; Special Seal = PPO. True?,<b>Rule:</b> FALSE — chain: HoO SANCTION → AO PPO (authorisation) → CPAO SPECIAL SEAL (10d) → PDA payment (15d). Four distinct instruments.<br><br><b>Hinglish:</b> Manzoori-PPO-seal-bhugtaan-chaar.<br><br><b>Ref:</b> Rule 80,CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_80 Exam_Trap CCS_Pension::Rule_80 Priority::High
CCS21-2a479707,DRILL — NDC = 'no dues' forever. True?,<b>Rule:</b> FALSE — NDC certifies dues POSITION at vacation (14-day clock); later discoveries still adjustable (the assessment rule's sub-rule ). Certificate ≠ immunity.<br><br><b>Hinglish:</b> NDC-waqt-ka-haal.<br><br><b>Ref:</b> Rule 68(6); Rule 69(3); Rule 68(3),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Exam_Trap Priority::Medium
CCS21-aadf466b,DRILL — The verification-timeline rule '18 years' = the qualifying-service rule '18 years'. Same unit?,"<b>Rule:</b> NO — the qualifying-service rule = 18 years of AGE (floor); the verification-timeline rule = 18 years of SERVICE (verification trigger). Same digits, different units.<br><br><b>Hinglish:</b> Umar-vs-naukri.<br><br><b>Ref:</b> Rule 11; Rule 30",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Near_Miss Exam_Trap Priority::High
CCS21-3c1e18cb,DRILL — Co-widow's lapsed share goes to HER children. Co-widow childless: share lapses to Govt. True?,"<b>Rule:</b> HALF-FALSE — her-children-first is right; but childless → OTHER WIDOWS (the family-pension rule's sub-rule ), never Govt. FP never lapses like lapse gratuity.<br><br><b>Hinglish:</b> Saath-vidva-ko-Sarkar-ko-nahi.<br><br><b>Ref:</b> Rule 50(8)(c); Rule 49; Rule 50(8); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High
CCS21-20761c80,DRILL — Twins split FP concurrently with elder eligible brother. True?,"<b>Rule:</b> FALSE — birth-order queue FIRST (the family-pension rule's sub-rule ); twins split only on THEIR turn. Queue beats simultaneity.<br><br><b>Hinglish:</b> Baari-pehle-aadha-baad.<br><br><b>Ref:</b> Rule 50(9)(d), (g); Rule 50(9)(d); Rule 50(9); Rule 50(d); Rule 50(g)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High
CCS21-38cadc37,AMEND-CONTRAST — Withholding authority 2021 vs 2024 (post-2022): who decides a clerk's case?,"<b>Rule:</b> 2021: PRESIDENT (+UPSC). 2024: SECRETARY, no UPSC (G.S.R. 770(E) the proceedings rule's sub-rule ). Same clerk, different sovereign.<br><br><b>Hinglish:</b> Pehle-Rashtrapati-ab-Secretary.<br><br><b>Ref:</b> Rule 8(1) pre/post 2022; Rule 8(1)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Rule_08_1 Amendment Comparison CCS_Pension::Rule_08 Priority::Low Category::Historical CCS_Pension::Rule_08_1
CCS21-52eafbb7,AMEND-CONTRAST — UPSC consultation: pre-2022 ALL cases vs post-2022?,"<b>Rule:</b> Post-2022: ONLY President-route (own + appellate orders). Secretary/C&amp;AG first-orders: NO UPSC. OM 10.04.2023 transitional: already-with-President stays.<br><br><b>Hinglish:</b> UPSC-ab-chuninda.<br><br><b>Ref:</b> Rule 8(1), 8(6A); OM 10.04.2023",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Amendment Priority::High
CCS21-ee68158a,AMEND-CONTRAST — Appeal: pre-2022 (no appellate clause) vs post-2022?,<b>Rule:</b> Post-2022: President-order → NO appeal; Secretary/C&amp;AG-order → appeal TO PRESIDENT + UPSC. New appellate clause creates the ladder.<br><br><b>Hinglish:</b> the appellate clause-nayi-seedhi.<br><br><b>Ref:</b> Rule 8(6A); Rule 8,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Rule_08_6A Amendment CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_6A
CCS21-d0238656,AMEND-CONTRAST — Military Counting vs Military Counting,"<b>Rule:</b> Pre: 'was NOT required to be refunded'. Post: 'WAS TO BE REFUNDED'. One-word reversal, full-money consequence.<br><br><b>Hinglish:</b> Nahi-palata-haan.<br><br><b>Ref:</b> Rule 20 Expl.1(ii); Rule 20-2022; Rule 20-2022 Expl.1(ii)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension GSR_770_E_2022 Rule_20_Exp1_ii Reversal CCS_Pension::Rule_20 Priority::Low Category::Historical CCS_Pension::Rule_20_Exp1_ii
CCS21-eac4543a,AMEND-CONTRAST — The gratuity-nomination rule's sub-rule (5)(a) 'proviso to' + payment duplicate (5): what did 2022 do?,"<b>Rule:</b> DELETED 'proviso to' (gratuity-nomination drafting fix); RENUMBERED second →(5A) (the payment rule numbering fix). Surgical, not substantive.<br><br><b>Hinglish:</b> Shabd-kata-number-sudhaara.<br><br><b>Ref:</b> Rule 46(5)(a); Rule 76; Rule 46(5)",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Amendment Priority::Medium
CCS21-75854f4e,AMEND-CONTRAST — Retirement filing 2021 vs 2025: papers + route?,"<b>Rule:</b> 2021: Form 4 + Form 6 + Format-9 undertaking, physical/Bhavishya. 2025: FORM 6-A single, ONLINE-first (e-HRMS superannuation-only, Bhavishya rest). G.S.R. 410(E).<br><br><b>Hinglish:</b> 3-kagaz-se-1-online.<br><br><b>Ref:</b> Rule 60(1)(i); Rule 53(1); Rule 33",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_410_E_2024 Form_6A Amendment Comparison Priority::Low Category::Historical
CCS21-f91d684b,AMEND-CONTRAST — The pension-payment rule's sub-rule (4): pre-2024 'Format 9' vs post-2024?,<b>Rule:</b> Post: 'FORM 6-A' substituted (cl.9 verified). 'Format 9 only' descriptions are pre-amendment error.<br><br><b>Hinglish:</b> the pension-payment rule-ab-6-A.<br><br><b>Ref:</b> Rule 63(4); G.S.R. 410(E) cl.9,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension GSR_410_E_2024 Amendment Priority::High
CCS21-331cdbd1,AMEND-CONTRAST — The authorisation rule's sub-rule (5) gratuity-nominee: pre-2024 vs post-2024 filing?,<b>Rule:</b> Pre: Form 6 (proviso). Post: Form 6-A INSTEAD of Form 10 allowed + HoO BOTH-routes forwarding (the authorisation rule's sub-rule ).<br><br><b>Hinglish:</b> Nominee-6-se-6-A.<br><br><b>Ref:</b> Rule 80(5); G.S.R. 410(E) cl.10; Rule 80(5)(c); Rule 80(c),CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension GSR_410_E_2024 Form_6A Amendment Priority::High
CCS21-c30d3e76,AMEND-CONTRAST — Spouse-filed retirement case: commutation pre-2024 vs post-2024?,"<b>Rule:</b> Post: BARRED till servant personally applies under 1981 Rules (calendar provisos, 2024). Proxy filing saves pension, freezes commutation.<br><br><b>Hinglish:</b> Patni-bhare-commutation-ruke.<br><br><b>Ref:</b> Rule 57(3); Rule 58",CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_410_E_2024 Amendment Priority::High
CCS21-5276d4e8,AMEND-CONTRAST — PSU dismissal of absorbee: pre-2025 vs post-2025 Govt-benefits fate?,"<b>Rule:</b> Pre: forfeiture AMBIGUOUS (litigated → SC 09.01.2023). Post: SHALL FORFEIT Govt-service benefits too (the PSU-absorption rule's sub-rule (29), G.S.R. 340(E) 22.05.2025).<br><br><b>Hinglish:</b> Pehle-vivaad-ab-zabt.<br><br><b>Ref:</b> Rule 37(29)(c); Rule 37(c)",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension GSR_340_E_2025 Rule_37_29_c Amendment Comparison CCS_Pension::Rule_37 Priority::Low Category::Historical CCS_Pension::Rule_37_29_c
CCS21-2acf211c,"AMEND-CONTRAST — The PSU-absorption rule's Explanation (2025): which 2022 product does it import, and why does it matter?","<b>Rule:</b> Imports the REWRITTEN the proceedings rule (3 authorities) + ANALOGOUSLY — so PSU-withholding uses Secretary/C&amp;AG routes, not President-only.<br><br><b>Hinglish:</b> 2025-2022-ko-ghaseeta.<br><br><b>Ref:</b> Rule 37 Explanation; Rule 37; Rule 7; Rule 41; Rule 44(5); Rule 8",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension GSR_340_E_2025 GSR_770_E_2022 Synthesis Priority::Critical
CCS21-074298bf,AMEND-DRILL — Commencement speed-round: 2022 / 2024 / 2025 amendments effective?,<b>Rule:</b> 2022: ON PUBLICATION (07.10.2022). 2024: AFTER 120 DAYS (mid-Nov 2024 — VERIFY exact). 2025: ON PUBLICATION (22.05.2025). Only 2024 delayed.<br><br><b>Hinglish:</b> Turant-120-turant.<br><br><b>Ref:</b> Three G.S.R.s,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 GSR_410_E_2024 GSR_340_E_2025 Timeline Priority::Critical
CCS21-9767498e,"AMEND-DRILL — Identify the amendment: first, 3 authorities (b) Form 6-A (c) PSU forfeiture (d) 'WAS TO BE REFUNDED' (e) 120 days?",<b>Rule:</b> 2022-770(E) 2024-410(E) 2025-340(E) 2022-770(E) 2024-410(E).<br><br><b>Hinglish:</b> Adhikari-form-zabti-ulta-120.<br><br><b>Ref:</b> Three G.S.R.s,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension Amendment Mnemonic Priority::High
CCS21-727a8bf7,"SCENARIO — Officer attains 60 on 31.03, extension granted till 30.09. Pension vests when, under which rule?","<b>Rule:</b> 30.09 — the superannuation rule: superannuation on AGE or EXTENSION-EXPIRY, whichever retires him; pension (≥10y) or service gratuity (&lt;10y). Extension delays vesting, never duplicates it.<br><br><b>Hinglish:</b> Extension-khatm-tab-pension.<br><br><b>Ref:</b> Rule 33; Rule 44",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_33 Classes_Of_Pension Scenario CCS_Pension::Rule_33 Priority::High
CCS21-dbb52810,SCENARIO — Superannuates with 8y QS. Pension?,"<b>Rule:</b> NO pension — superannuation routes &lt;10y to SERVICE GRATUITY (½-month × periods, once, uncapped). Only invalid pension get the 10y waiver (pension proviso + the invalid-pension rule's sub-rule ).<br><br><b>Hinglish:</b> 8-saal-seva-gratuity.<br><br><b>Ref:</b> Rule 33; Rule 44; Rule 44(2)(3)-(3); Rule 39; Rule 44(1); Rule 39(9); Rule 33(9)",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_33 Rule_44 Evaluation CCS_Pension::Rule_33 Priority::High
CCS21-8497d944,SCENARIO — Servant claims 'superannuation gratuity' as a separate head from retirement gratuity. Decide.,"<b>Rule:</b> REJECT the label — superannuation gives superannuation PENSION (or service gratuity if &lt;10y); the lump sum is RETIREMENT gratuity (the gratuity rule's sub-rule ) in ALL ≥5y cases. One gratuity vocabulary, not per-class gratuities.<br><br><b>Hinglish:</b> Naam-retirement-gratuity-ek.<br><br><b>Ref:</b> Rule 33; Rule 45(1)(a); Rule 33(1); Rule 33(a)",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_33 Terminology Evaluation CCS_Pension::Rule_33 Priority::Medium
CCS21-429b5e59,"SCENARIO — 22y QS, resigns via voluntary-retirement notice. Pension class?","<b>Rule:</b> RETIRING pension via the retiring rule's sub-rule (own volition + the voluntary-retirement rule/) → paid per the pension rule. Resignation here is voluntary-retirement, NOT resignation-forfeiture (resignation-style permission logic lives inside voluntary-retirement compliance).<br><br><b>Hinglish:</b> 43-notice-retiring-pension.<br><br><b>Ref:</b> Rule 34(1)(a); Rule 43; FR 56; Rule 26; Rule 26(2); Rule 44; Rule 34(1); Rule 34(a)",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_34 Rule_43 Classes_Of_Pension CCS_Pension::Rule_34 Priority::High
CCS21-af5941f5,"SCENARIO — Declared surplus, takes Special VRS (DoPT OM 28.02.2002). Route + extras?","<b>Rule:</b> retiring pension + the pension rule + EX-GRATIA IN ADDITION (permanent surplus). Ex-gratia is a TOP-UP — denying it as 'double benefit' is illegal.<br><br><b>Hinglish:</b> Surplus-VRS-upar-ex-gratia.<br><br><b>Ref:</b> Rule 34(1)(b), (2); Rule 34(1)(b); Rule 34(2); Rule 44; Rule 45",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_34 Application CCS_Pension::Rule_34 Priority::High
CCS21-211a1f08,SCENARIO — Government retires a 31y servant under the premature-retirement rule. He claims VR benefits (withdrawal right). Decide.,"<b>Rule:</b> REJECT — retiring channel (Government-retires via the premature-retirement rule/) ≠ voluntary-retirement self-route; no 15-day withdrawal, no certificate gates. Pension identical, process opposite.<br><br><b>Hinglish:</b> 42-me-43-ke-haq-nahi.<br><br><b>Ref:</b> Rule 34(1)(c); Rules 42, 43; Rule 43; Rule 42; FR 56; Rule 44",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_34 Evaluation CCS_Pension::Rule_34 Priority::High
CCS21-883a2b6a,"COMPUTE — Surplus retiree: pension Rs 25,000 + gratuity Rs 6L + ex-gratia Rs 2L. Total package?","<b>Rule:</b> ALL THREE: Rs 25,000/mo + Rs 6L + Rs 2L. the retiring rule's sub-rule 'IN ADDITION TO' stacks, never substitutes.<br><br><b>Hinglish:</b> Teenon-jod.<br><br><b>Ref:</b> Rule 34(2); Rule 44; Rule 45",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_34 Application CCS_Pension::Rule_34 Priority::Medium
CCS21-b93a62d7,"SCENARIO — Absorbed in State service 2020, State retires him 2030. Is he a 'retired Government servant' from 2020?",<b>Rule:</b> YES — State-absorption deemed RETIREMENT on absorption (subject to its limiting clause); 2020 starts Govt-pension computation; 2030 State exit doesn't re-trigger.<br><br><b>Hinglish:</b> Absorption-retired-maano.<br><br><b>Ref:</b> Rule 35(1); Rule 35(6),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_35 Absorption CCS_Pension::Rule_35 Priority::High
CCS21-4dcde9fb,"SCENARIO — State pay at State-retirement Rs 70,000 vs Central pay at absorption Rs 50,000. Gratuity ceiling base?","<b>Rule:</b> Rs 70,000 — State-absorption proviso: ceiling on SAME pay as STATE retirement. Absorption-date pay is irrelevant to the ceiling.<br><br><b>Hinglish:</b> Seema-rajya-vetan-par.<br><br><b>Ref:</b> Rule 35(1) proviso; Rule 35(1)",CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_35 Ceiling Application CCS_Pension::Rule_35 Priority::High
CCS21-c238dfa3,"SCENARIO — Deputed 2018, absorbed 2020. Absorption date for the State-absorption rule's sub-rule (2)?",<b>Rule:</b> 2018-track PRIOR-DEPUTATION date vs (i) immediate-absorption date — State-absorption pegs per route; the State-absorption rule's sub-rule: FORMAT-5 relieving order + WRITTEN joining extension + leave/EOL + resignation ONE DAY BEFORE joining.<br><br><b>Hinglish:</b> Deputation-tareekh-Format5-ek-din-pehle.<br><br><b>Ref:</b> Rule 35(2)-(5); Rule 35(2); Rule 35(3)(5)-(5); Rule 35(ii); Rule 35(3); Rule 35(5),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_35 Format CCS_Pension::Rule_35 Priority::High
CCS21-1aff1c3d,SCENARIO — Absorbee joins State WITHOUT resigning Central post a day before. Defect?,<b>Rule:</b> YES — State-absorption-pattern: resignation ONE DAY BEFORE joining is mandatory; dual-holding voids absorption mechanics. Cure retrospectively only if rules permit (VERIFY).<br><br><b>Hinglish:</b> Ek-din-pehle-isteefa-laazmi.<br><br><b>Ref:</b> Rule 35(5),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_35 Evaluation CCS_Pension::Rule_35 Priority::Medium
CCS21-a1dbd2ae,SCENARIO — Absorbed in a 51%-Govt-owned company. corporate-absorption covers?,<b>Rule:</b> YES — the corporate-absorption rule's sub-rule: 'wholly OR SUBSTANTIALLY owned/controlled' Corporation/Company + controlled/financed Body (subject to its limiting clause). 51% = substantially owned.<br><br><b>Hinglish:</b> 51-faisdi-andar.<br><br><b>Ref:</b> Rule 36(1); Rule 36; Rule 36(9),CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43,CCS_Pension Rule_36 Absorption PSU CCS_Pension::Rule_36 Priority::High
